X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
-30.0,-74.0,56.0,0.081,0.06899999999999999,-0.185
-30.0,-74.0,66.0,0.081,0.078,-0.191
-30.0,-64.0,-94.0,-0.08,-0.115,-0.174
-30.0,-64.0,-84.0,-0.048,-0.098,-0.18000000000000002
-30.0,-64.0,-74.0,-0.056,-0.08799999999999998,-0.172
-30.0,-64.0,-64.0,-0.06,-0.079,-0.171
-30.0,-64.0,-54.0,-0.027,-0.061,-0.188
-30.0,-64.0,-44.0,-0.037,-0.052,-0.171
-30.0,-64.0,-34.0,-0.001,-0.038,-0.19
-30.0,-64.0,-24.0,-0.012,-0.03,-0.172
-30.0,-64.0,-14.0,-0.014,-0.017,-0.177
-30.0,-64.0,-4.0,0.011,-0.006,-0.184
-30.0,-64.0,6.0,0.023,0.007,-0.178
-30.0,-64.0,16.0,0.013,0.014,-0.172
-30.0,-64.0,26.0,0.038,0.028,-0.175
-30.0,-64.0,36.0,0.051,0.039,-0.172
-30.0,-64.0,46.0,0.062,0.047,-0.173
-30.0,-64.0,56.0,0.066,0.061,-0.177
-30.0,-64.0,66.0,0.07299999999999998,0.07499999999999998,-0.174
-30.0,-54.0,-94.0,-0.077,-0.111,-0.166
-30.0,-54.0,-84.0,-0.07299999999999998,-0.097,-0.155
-30.0,-54.0,-74.0,-0.081,-0.091,-0.142
-30.0,-54.0,-64.0,-0.052,-0.078,-0.159
-30.0,-54.0,-54.0,-0.046,-0.066,-0.164
-30.0,-54.0,-44.0,-0.018000000000000002,-0.052,-0.172
-30.0,-54.0,-34.0,-0.02,-0.044,-0.154
-30.0,-54.0,-24.0,-0.016,-0.03,-0.155
-30.0,-54.0,-14.0,-0.003,-0.015,-0.16699999999999998
-30.0,-54.0,-4.0,0.004,-0.003,-0.163
-30.0,-54.0,6.0,0.021,-0.001,-0.17
-30.0,-54.0,16.0,0.015,0.02,-0.158
-30.0,-54.0,26.0,0.02,0.027,-0.149
-30.0,-54.0,36.0,0.039,0.05,-0.155
-30.0,-54.0,46.0,0.055,0.055,-0.154
-30.0,-54.0,56.0,0.066,0.06899999999999999,-0.166
-30.0,-54.0,66.0,0.085,0.07399999999999998,-0.164
-30.0,-44.0,-104.0,-0.097,-0.126,-0.135
-30.0,-44.0,-94.0,-0.07299999999999998,-0.11299999999999998,-0.145
-30.0,-44.0,-84.0,-0.07299999999999998,-0.107,-0.13799999999999998
-30.0,-44.0,-74.0,-0.06899999999999999,-0.09300000000000001,-0.128
-30.0,-44.0,-64.0,-0.067,-0.083,-0.145
-30.0,-44.0,-54.0,-0.041,-0.06999999999999999,-0.154
-30.0,-44.0,-44.0,-0.035,-0.052,-0.13999999999999999
-30.0,-44.0,-34.0,-0.014,-0.048,-0.142
-30.0,-44.0,-24.0,-0.003,-0.029,-0.133
-30.0,-44.0,-14.0,0.007,-0.018000000000000002,-0.148
-30.0,-44.0,-4.0,0.025,0.002,-0.154
-30.0,-44.0,6.0,0.034,0.005,-0.144
-30.0,-44.0,16.0,0.042,0.019,-0.142
-30.0,-44.0,26.0,0.034,0.032,-0.156
-30.0,-44.0,36.0,0.053,0.046,-0.142
-30.0,-44.0,46.0,0.055,0.05,-0.143
-30.0,-44.0,56.0,0.057,0.07299999999999998,-0.15
-30.0,-44.0,66.0,0.091,0.08699999999999998,-0.158
-30.0,-34.0,-104.0,-0.077,-0.128,-0.12999999999999995
-30.0,-34.0,-94.0,-0.079,-0.112,-0.12
-30.0,-34.0,-84.0,-0.054,-0.1,-0.126
-30.0,-34.0,-74.0,-0.062,-0.097,-0.124
-30.0,-34.0,-64.0,-0.044,-0.081,-0.135
-30.0,-34.0,-54.0,-0.037,-0.07499999999999998,-0.124
-30.0,-34.0,-44.0,-0.024,-0.059,-0.122
-30.0,-34.0,-34.0,-0.018000000000000002,-0.043,-0.133
-30.0,-34.0,-24.0,-0.018000000000000002,-0.035,-0.126
-30.0,-34.0,-14.0,-0.014,-0.02,-0.122
-30.0,-34.0,-4.0,-0.009000000000000001,-0.005,-0.111
-30.0,-34.0,6.0,0.026,0.012,-0.123
-30.0,-34.0,16.0,0.032,0.022,-0.124
-30.0,-34.0,26.0,0.043,0.024,-0.124
-30.0,-34.0,36.0,0.043,0.043,-0.122
-30.0,-34.0,46.0,0.061,0.057,-0.134
-30.0,-34.0,56.0,0.054,0.067,-0.126
-30.0,-34.0,66.0,0.07200000000000001,0.077,-0.13999999999999999
-30.0,-24.0,-104.0,-0.094,-0.129,-0.099
-30.0,-24.0,-94.0,-0.101,-0.116,-0.11
-30.0,-24.0,-84.0,-0.08,-0.095,-0.105
-30.0,-24.0,-74.0,-0.052,-0.08899999999999998,-0.115
-30.0,-24.0,-64.0,-0.05,-0.077,-0.105
-30.0,-24.0,-54.0,-0.048,-0.06499999999999999,-0.117
-30.0,-24.0,-44.0,-0.043,-0.052,-0.117
-30.0,-24.0,-34.0,-0.058,-0.044,-0.099
-30.0,-24.0,-24.0,0.004,-0.028,-0.119
-30.0,-24.0,-14.0,-0.005,-0.018000000000000002,-0.11299999999999998
-30.0,-24.0,-4.0,0.005,-0.008,-0.115
-30.0,-24.0,6.0,0.032,0.009000000000000001,-0.126
-30.0,-24.0,16.0,0.021,0.029,-0.124
-30.0,-24.0,26.0,0.032,0.037,-0.115
-30.0,-24.0,36.0,0.032,0.05,-0.106
-30.0,-24.0,46.0,0.064,0.059,-0.131
-30.0,-24.0,56.0,0.03,0.066,-0.107
-30.0,-24.0,66.0,0.08699999999999998,0.077,-0.125
-30.0,-14.0,-104.0,-0.092,-0.128,-0.094
-30.0,-14.0,-94.0,-0.067,-0.111,-0.104
-30.0,-14.0,-84.0,-0.07100000000000001,-0.104,-0.091
-30.0,-14.0,-74.0,-0.04,-0.082,-0.108
-30.0,-14.0,-64.0,-0.043,-0.077,-0.11299999999999998
-30.0,-14.0,-54.0,-0.045000000000000005,-0.064,-0.09300000000000001
-30.0,-14.0,-44.0,-0.018000000000000002,-0.049,-0.098
-30.0,-14.0,-34.0,-0.033,-0.045000000000000005,-0.095
-30.0,-14.0,-24.0,-0.001,-0.025,-0.096
-30.0,-14.0,-14.0,-0.012,-0.014,-0.101
-30.0,-14.0,-4.0,-0.011,-0.002,-0.08799999999999998
-30.0,-14.0,6.0,0.013,0.014,-0.096
-30.0,-14.0,16.0,0.024,0.021,-0.096
-30.0,-14.0,26.0,0.028,0.03,-0.08799999999999998
-30.0,-14.0,36.0,0.043,0.044,-0.094
-30.0,-14.0,46.0,0.055,0.06,-0.097
-30.0,-14.0,56.0,0.051,0.068,-0.094
-30.0,-14.0,66.0,0.066,0.08,-0.107
-30.0,-4.0,-114.0,-0.094,-0.13899999999999998,-0.083
-30.0,-4.0,-104.0,-0.094,-0.124,-0.067
-30.0,-4.0,-94.0,-0.06899999999999999,-0.105,-0.08399999999999998
-30.0,-4.0,-84.0,-0.08399999999999998,-0.097,-0.077
-30.0,-4.0,-74.0,-0.063,-0.08399999999999998,-0.085
-30.0,-4.0,-64.0,-0.046,-0.07299999999999998,-0.07100000000000001
-30.0,-4.0,-54.0,-0.047,-0.061,-0.079
-30.0,-4.0,-44.0,-0.024,-0.05,-0.07499999999999998
-30.0,-4.0,-34.0,0.004,-0.032,-0.08799999999999998
-30.0,-4.0,-24.0,-0.003,-0.024,-0.081
-30.0,-4.0,-14.0,0.004,-0.013,-0.081
-30.0,-4.0,-4.0,-0.003,-0.009000000000000001,-0.07399999999999998
-30.0,-4.0,6.0,0.011,0.013,-0.07200000000000001
-30.0,-4.0,16.0,0.007,0.016,-0.086
-30.0,-4.0,26.0,0.045000000000000005,0.039,-0.083
-30.0,-4.0,36.0,0.038,0.043,-0.09300000000000001
-30.0,-4.0,46.0,0.047,0.058,-0.086
-30.0,-4.0,56.0,0.051,0.067,-0.06999999999999999
-30.0,-4.0,66.0,0.055,0.083,-0.08799999999999998
-30.0,6.0,-114.0,-0.097,-0.132,-0.07200000000000001
-30.0,6.0,-104.0,-0.08399999999999998,-0.125,-0.066
-30.0,6.0,-94.0,-0.07499999999999998,-0.115,-0.053
-30.0,6.0,-84.0,-0.081,-0.102,-0.06
-30.0,6.0,-74.0,-0.058,-0.08,-0.062
-30.0,6.0,-64.0,-0.062,-0.076,-0.06
-30.0,6.0,-54.0,-0.029,-0.06499999999999999,-0.06999999999999999
-30.0,6.0,-44.0,-0.048,-0.05,-0.06499999999999999
-30.0,6.0,-34.0,-0.022,-0.04,-0.059
-30.0,6.0,-24.0,-0.012,-0.023,-0.06
-30.0,6.0,-14.0,0.0,-0.006,-0.068
-30.0,6.0,-4.0,0.007,-0.0,-0.066
-30.0,6.0,6.0,0.009000000000000001,0.014,-0.067
-30.0,6.0,16.0,0.03,0.028,-0.06899999999999999
-30.0,6.0,26.0,0.024,0.036000000000000004,-0.066
-30.0,6.0,36.0,0.024,0.05,-0.07499999999999998
-30.0,6.0,46.0,0.057,0.062,-0.068
-30.0,6.0,56.0,0.047,0.067,-0.055
-30.0,6.0,66.0,0.056,0.078,-0.06499999999999999
-30.0,16.0,-104.0,-0.086,-0.118,-0.044
-30.0,16.0,-94.0,-0.078,-0.107,-0.048
-30.0,16.0,-84.0,-0.06899999999999999,-0.099,-0.048
-30.0,16.0,-74.0,-0.054,-0.08799999999999998,-0.052
-30.0,16.0,-64.0,-0.054,-0.07299999999999998,-0.052
-30.0,16.0,-54.0,-0.039,-0.06,-0.049
-30.0,16.0,-44.0,-0.031,-0.049,-0.039
-30.0,16.0,-34.0,-0.018000000000000002,-0.037,-0.055
-30.0,16.0,-24.0,-0.009000000000000001,-0.025,-0.058
-30.0,16.0,-14.0,0.002,-0.011,-0.05
-30.0,16.0,-4.0,0.004,-0.004,-0.048
-30.0,16.0,6.0,0.0,0.013,-0.042
-30.0,16.0,16.0,0.0,0.02,-0.048
-30.0,16.0,26.0,0.047,0.038,-0.056
-30.0,16.0,36.0,0.038,0.051,-0.051
-30.0,16.0,46.0,0.045000000000000005,0.062,-0.053
-30.0,16.0,56.0,0.068,0.067,-0.055
-30.0,16.0,66.0,0.07399999999999998,0.08399999999999998,-0.041
-30.0,26.0,-104.0,-0.096,-0.122,-0.022
-30.0,26.0,-94.0,-0.07299999999999998,-0.11,-0.029
-30.0,26.0,-84.0,-0.061,-0.094,-0.041
-30.0,26.0,-74.0,-0.046,-0.079,-0.044
-30.0,26.0,-64.0,-0.048,-0.07299999999999998,-0.025
-30.0,26.0,-54.0,-0.045000000000000005,-0.053,-0.029
-30.0,26.0,-44.0,-0.027,-0.051,-0.037
-30.0,26.0,-34.0,-0.041,-0.04,-0.024
-30.0,26.0,-24.0,-0.009000000000000001,-0.022,-0.035
-30.0,26.0,-14.0,-0.005,-0.014,-0.039
-30.0,26.0,-4.0,0.011,0.001,-0.041
-30.0,26.0,6.0,0.023,0.015,-0.047
-30.0,26.0,16.0,0.017,0.029,-0.029
-30.0,26.0,26.0,0.036000000000000004,0.033,-0.039
-30.0,26.0,36.0,0.034,0.049,-0.025
-30.0,26.0,46.0,0.055,0.058,-0.039
-30.0,26.0,56.0,0.037,0.07100000000000001,-0.039
-30.0,26.0,66.0,0.068,0.08799999999999998,-0.045000000000000005
-30.0,36.0,-104.0,-0.086,-0.118,-0.019
-30.0,36.0,-94.0,-0.086,-0.107,-0.012
-30.0,36.0,-84.0,-0.061,-0.101,-0.022
-30.0,36.0,-74.0,-0.06899999999999999,-0.082,-0.002
-30.0,36.0,-64.0,-0.048,-0.06499999999999999,-0.023
-30.0,36.0,-54.0,-0.056,-0.064,-0.018000000000000002
-30.0,36.0,-44.0,-0.031,-0.043,-0.02
-30.0,36.0,-34.0,-0.045000000000000005,-0.036000000000000004,-0.016
-30.0,36.0,-24.0,-0.024,-0.027,-0.015
-30.0,36.0,-14.0,-0.01,-0.014,-0.023
-30.0,36.0,-4.0,0.006,-0.0,-0.018000000000000002
-30.0,36.0,6.0,0.009000000000000001,0.007,-0.014
-30.0,36.0,16.0,0.017,0.027,-0.024
-30.0,36.0,26.0,0.024,0.04,-0.026
-30.0,36.0,36.0,0.051,0.056,-0.022
-30.0,36.0,46.0,0.041,0.057,-0.01
-30.0,36.0,56.0,0.058,0.068,-0.022
-30.0,36.0,66.0,0.077,0.085,-0.024
-30.0,46.0,-104.0,-0.08,-0.117,-0.003
-30.0,46.0,-94.0,-0.07100000000000001,-0.107,-0.01
-30.0,46.0,-84.0,-0.079,-0.094,-0.004
-30.0,46.0,-74.0,-0.042,-0.079,-0.018000000000000002
-30.0,46.0,-64.0,-0.048,-0.06999999999999999,-0.008
-30.0,46.0,-54.0,-0.054,-0.059,-0.009000000000000001
-30.0,46.0,-44.0,-0.039,-0.052,-0.003
-30.0,46.0,-34.0,-0.028,-0.033,-0.001
-30.0,46.0,-24.0,-0.02,-0.022,0.002
-30.0,46.0,-14.0,-0.001,-0.011,-0.003
-30.0,46.0,-4.0,0.004,0.001,-0.009000000000000001
-30.0,46.0,6.0,0.007,0.012,-0.001
-30.0,46.0,16.0,0.0,0.027,-0.002
-30.0,46.0,26.0,0.032,0.037,-0.001
-30.0,46.0,36.0,0.036000000000000004,0.046,-0.011
-30.0,46.0,46.0,0.049,0.058,-0.002
-30.0,46.0,56.0,0.053,0.07299999999999998,-0.013
-30.0,46.0,66.0,0.066,0.08899999999999998,-0.008
-30.0,56.0,-94.0,-0.06899999999999999,-0.109,-0.001
-30.0,56.0,-84.0,-0.058,-0.094,0.011
-30.0,56.0,-74.0,-0.07299999999999998,-0.07399999999999998,0.011
-30.0,56.0,-64.0,-0.063,-0.06999999999999999,0.012
-30.0,56.0,-54.0,-0.046,-0.059,0.013
-30.0,56.0,-44.0,-0.048,-0.054,0.015
-30.0,56.0,-34.0,-0.006,-0.033,0.003
-30.0,56.0,-24.0,-0.028,-0.023,0.015
-30.0,56.0,-14.0,-0.018000000000000002,-0.013,0.013
-30.0,56.0,-4.0,0.007,0.002,0.01
-30.0,56.0,6.0,-0.003,0.011,0.027
-30.0,56.0,16.0,0.017,0.024,0.011
-30.0,56.0,26.0,0.028,0.036000000000000004,0.005
-30.0,56.0,36.0,0.057,0.051,0.003
-30.0,56.0,46.0,0.055,0.063,-0.008
-30.0,56.0,56.0,0.053,0.07100000000000001,0.012
-30.0,56.0,66.0,0.053,0.091,0.001
-30.0,66.0,-84.0,-0.07100000000000001,-0.096,0.029
-30.0,66.0,-74.0,-0.059,-0.083,0.02
-30.0,66.0,-64.0,-0.048,-0.06999999999999999,0.016
-30.0,66.0,-54.0,-0.056,-0.052,0.025
-30.0,66.0,-44.0,-0.033,-0.048,0.016
-30.0,66.0,-34.0,-0.043,-0.035,0.02
-30.0,66.0,-24.0,-0.024,-0.02,0.028
-30.0,66.0,-14.0,-0.018000000000000002,-0.014,0.03
-30.0,66.0,-4.0,0.0,0.002,0.014
-30.0,66.0,6.0,0.015,0.011,0.025
-30.0,66.0,16.0,0.022,0.024,0.025
-30.0,66.0,26.0,0.015,0.035,0.019
-30.0,66.0,36.0,0.028,0.048,0.022
-30.0,66.0,46.0,0.045000000000000005,0.057,0.031
-30.0,66.0,56.0,0.051,0.07499999999999998,0.026
-30.0,66.0,66.0,0.07200000000000001,0.08899999999999998,0.024
-30.0,76.0,-84.0,-0.07299999999999998,-0.097,0.045000000000000005
-30.0,76.0,-74.0,-0.046,-0.083,0.036000000000000004
-30.0,76.0,-64.0,-0.044,-0.07299999999999998,0.042
-30.0,76.0,-54.0,-0.058,-0.057,0.056
-30.0,76.0,-44.0,-0.033,-0.048,0.059
-30.0,76.0,-34.0,-0.02,-0.033,0.049
-30.0,76.0,-24.0,-0.026,-0.022,0.042
-30.0,76.0,-14.0,-0.018000000000000002,-0.013,0.044
-30.0,76.0,-4.0,-0.003,0.001,0.042
-30.0,76.0,6.0,0.003,0.012,0.051
-30.0,76.0,16.0,0.002,0.026,0.056
-30.0,76.0,26.0,0.0,0.041,0.049
-30.0,76.0,36.0,0.032,0.05,0.043
-30.0,76.0,46.0,0.037,0.067,0.044
-30.0,76.0,56.0,0.049,0.07200000000000001,0.048
-30.0,76.0,66.0,0.049,0.08399999999999998,0.047
-30.0,86.0,-74.0,-0.063,-0.081,0.05
-30.0,86.0,-64.0,-0.041,-0.068,0.043
-30.0,86.0,-54.0,-0.045000000000000005,-0.056,0.052
-30.0,86.0,-44.0,-0.035,-0.04,0.049
-30.0,86.0,-34.0,-0.041,-0.036000000000000004,0.061
-30.0,86.0,-24.0,-0.026,-0.024,0.059
-30.0,86.0,-14.0,0.0,-0.007,0.061
-30.0,86.0,-4.0,0.025,0.009000000000000001,0.055
-30.0,86.0,6.0,0.034,0.021,0.053
-30.0,86.0,16.0,0.011,0.027,0.048
-30.0,86.0,26.0,0.024,0.039,0.056
-30.0,86.0,36.0,0.045000000000000005,0.059,0.052
-30.0,86.0,46.0,0.055,0.059,0.051
-30.0,86.0,56.0,0.051,0.076,0.055
-30.0,86.0,66.0,0.054,0.086,0.05
-30.0,96.0,-54.0,-0.054,-0.053,0.077
-30.0,96.0,-44.0,-0.016,-0.046,0.068
-30.0,96.0,-34.0,-0.031,-0.031,0.07299999999999998
-30.0,96.0,-24.0,-0.022,-0.023,0.08
-30.0,96.0,-14.0,0.0,-0.004,0.06899999999999999
-30.0,96.0,-4.0,-0.02,-0.003,0.08
-30.0,96.0,6.0,0.009000000000000001,0.018000000000000002,0.07200000000000001
-30.0,96.0,16.0,0.011,0.03,0.07399999999999998
-30.0,96.0,26.0,0.007,0.038,0.07399999999999998
-30.0,96.0,36.0,0.037,0.056,0.078
-30.0,96.0,46.0,0.036000000000000004,0.063,0.07499999999999998
-30.0,96.0,56.0,0.068,0.082,0.07100000000000001
-30.0,106.0,-34.0,-0.035,-0.031,0.092
-30.0,106.0,-24.0,-0.022,-0.023,0.103
-30.0,106.0,-14.0,-0.018000000000000002,-0.009000000000000001,0.08699999999999998
-30.0,106.0,-4.0,0.013,0.008,0.068
-30.0,106.0,6.0,0.013,0.023,0.068
-30.0,106.0,16.0,0.024,0.036000000000000004,0.098
-30.0,106.0,26.0,0.038,0.045000000000000005,0.081
-30.0,106.0,36.0,0.055,0.054,0.08
-20.0,-114.0,-4.0,-0.001,-0.01,-0.225
-20.0,-114.0,6.0,0.013,0.001,-0.232
-20.0,-104.0,-44.0,-0.022,-0.049,-0.226
-20.0,-104.0,-34.0,-0.024,-0.038,-0.227
-20.0,-104.0,-24.0,-0.02,-0.036000000000000004,-0.214
-20.0,-104.0,-14.0,0.005,-0.019,-0.232
-20.0,-104.0,-4.0,0.019,-0.011,-0.233
-20.0,-104.0,6.0,0.021,0.007,-0.219
-20.0,-104.0,16.0,0.022,0.008,-0.224
-20.0,-104.0,26.0,0.03,0.023,-0.216
-20.0,-104.0,36.0,0.055,0.033,-0.224
-20.0,-104.0,46.0,0.066,0.047,-0.226
-20.0,-94.0,-64.0,-0.037,-0.07499999999999998,-0.211
-20.0,-94.0,-54.0,-0.041,-0.066,-0.205
-20.0,-94.0,-44.0,-0.005,-0.051,-0.211
-20.0,-94.0,-34.0,-0.032,-0.04,-0.203
-20.0,-94.0,-24.0,-0.007,-0.03,-0.212
-20.0,-94.0,-14.0,-0.001,-0.019,-0.217
-20.0,-94.0,-4.0,0.03,-0.009000000000000001,-0.214
-20.0,-94.0,6.0,0.021,0.002,-0.208
-20.0,-94.0,16.0,0.019,0.012,-0.209
-20.0,-94.0,26.0,0.051,0.03,-0.213
-20.0,-94.0,36.0,0.064,0.037,-0.214
-20.0,-94.0,46.0,0.064,0.05,-0.209
-20.0,-94.0,56.0,0.062,0.053,-0.206
-20.0,-84.0,-74.0,-0.046,-0.08699999999999998,-0.205
-20.0,-84.0,-64.0,-0.047,-0.07499999999999998,-0.191
-20.0,-84.0,-54.0,-0.041,-0.067,-0.201
-20.0,-84.0,-44.0,-0.037,-0.057,-0.175
-20.0,-84.0,-34.0,-0.022,-0.041,-0.201
-20.0,-84.0,-24.0,-0.009000000000000001,-0.031,-0.183
-20.0,-84.0,-14.0,-0.003,-0.023,-0.192
-20.0,-84.0,-4.0,0.011,-0.006,-0.201
-20.0,-84.0,6.0,0.011,-0.006,-0.19
-20.0,-84.0,16.0,0.024,0.014,-0.198
-20.0,-84.0,26.0,0.038,0.029,-0.188
-20.0,-84.0,36.0,0.041,0.039,-0.19
-20.0,-84.0,46.0,0.062,0.052,-0.198
-20.0,-84.0,56.0,0.056,0.063,-0.186
-20.0,-84.0,66.0,0.06999999999999999,0.06999999999999999,-0.185
-20.0,-74.0,-84.0,-0.062,-0.101,-0.187
-20.0,-74.0,-74.0,-0.06499999999999999,-0.094,-0.172
-20.0,-74.0,-64.0,-0.035,-0.081,-0.183
-20.0,-74.0,-54.0,-0.033,-0.067,-0.175
-20.0,-74.0,-44.0,-0.026,-0.051,-0.178
-20.0,-74.0,-34.0,-0.003,-0.043,-0.184
-20.0,-74.0,-24.0,0.006,-0.028,-0.188
-20.0,-74.0,-14.0,-0.011,-0.017,-0.175
-20.0,-74.0,-4.0,0.015,-0.004,-0.191
-20.0,-74.0,6.0,0.03,0.004,-0.182
-20.0,-74.0,16.0,0.024,0.011,-0.178
-20.0,-74.0,26.0,0.028,0.025,-0.16799999999999998
-20.0,-74.0,36.0,0.041,0.038,-0.184
-20.0,-74.0,46.0,0.051,0.045000000000000005,-0.178
-20.0,-74.0,56.0,0.07200000000000001,0.061,-0.178
-20.0,-74.0,66.0,0.06999999999999999,0.07499999999999998,-0.183
-20.0,-64.0,-94.0,-0.082,-0.111,-0.16699999999999998
-20.0,-64.0,-84.0,-0.058,-0.102,-0.162
-20.0,-64.0,-74.0,-0.048,-0.09000000000000001,-0.16799999999999998
-20.0,-64.0,-64.0,-0.044,-0.076,-0.152
-20.0,-64.0,-54.0,-0.048,-0.07200000000000001,-0.152
-20.0,-64.0,-44.0,-0.02,-0.047,-0.16
-20.0,-64.0,-34.0,-0.031,-0.046,-0.161
-20.0,-64.0,-24.0,0.004,-0.032,-0.176
-20.0,-64.0,-14.0,0.015,-0.018000000000000002,-0.16699999999999998
-20.0,-64.0,-4.0,-0.007,-0.003,-0.149
-20.0,-64.0,6.0,0.017,0.002,-0.164
-20.0,-64.0,16.0,0.026,0.012,-0.154
-20.0,-64.0,26.0,0.043,0.028,-0.16
-20.0,-64.0,36.0,0.059,0.033,-0.16799999999999998
-20.0,-64.0,46.0,0.041,0.05,-0.156
-20.0,-64.0,56.0,0.06,0.064,-0.173
-20.0,-64.0,66.0,0.049,0.066,-0.156
-20.0,-54.0,-94.0,-0.092,-0.117,-0.142
-20.0,-54.0,-84.0,-0.063,-0.099,-0.165
-20.0,-54.0,-74.0,-0.054,-0.095,-0.147
-20.0,-54.0,-64.0,-0.044,-0.081,-0.142
-20.0,-54.0,-54.0,-0.056,-0.06499999999999999,-0.13899999999999998
-20.0,-54.0,-44.0,-0.033,-0.052,-0.133
-20.0,-54.0,-34.0,-0.026,-0.036000000000000004,-0.13899999999999998
-20.0,-54.0,-24.0,-0.003,-0.026,-0.13999999999999999
-20.0,-54.0,-14.0,0.002,-0.011,-0.16
-20.0,-54.0,-4.0,-0.001,-0.008,-0.155
-20.0,-54.0,6.0,0.011,0.009000000000000001,-0.15
-20.0,-54.0,16.0,0.034,0.018000000000000002,-0.148
-20.0,-54.0,26.0,0.034,0.027,-0.148
-20.0,-54.0,36.0,0.041,0.044,-0.148
-20.0,-54.0,46.0,0.055,0.054,-0.156
-20.0,-54.0,56.0,0.06,0.062,-0.15
-20.0,-54.0,66.0,0.07399999999999998,0.07299999999999998,-0.158
-20.0,-44.0,-104.0,-0.08399999999999998,-0.128,-0.136
-20.0,-44.0,-94.0,-0.09000000000000001,-0.109,-0.135
-20.0,-44.0,-84.0,-0.07299999999999998,-0.108,-0.124
-20.0,-44.0,-74.0,-0.07499999999999998,-0.09300000000000001,-0.131
-20.0,-44.0,-64.0,-0.048,-0.076,-0.133
-20.0,-44.0,-54.0,-0.05,-0.066,-0.141
-20.0,-44.0,-44.0,-0.029,-0.051,-0.131
-20.0,-44.0,-34.0,-0.012,-0.038,-0.141
-20.0,-44.0,-24.0,-0.007,-0.034,-0.133
-20.0,-44.0,-14.0,0.008,-0.021,-0.134
-20.0,-44.0,-4.0,0.013,-0.003,-0.13899999999999998
-20.0,-44.0,6.0,0.034,0.01,-0.15100000000000002
-20.0,-44.0,16.0,0.023,0.018000000000000002,-0.131
-20.0,-44.0,26.0,0.019,0.032,-0.13699999999999998
-20.0,-44.0,36.0,0.039,0.042,-0.121
-20.0,-44.0,46.0,0.07399999999999998,0.06,-0.145
-20.0,-44.0,56.0,0.06,0.062,-0.136
-20.0,-44.0,66.0,0.077,0.086,-0.143
-20.0,-34.0,-104.0,-0.077,-0.12999999999999995,-0.128
-20.0,-34.0,-94.0,-0.077,-0.116,-0.123
-20.0,-34.0,-84.0,-0.058,-0.102,-0.122
-20.0,-34.0,-74.0,-0.07100000000000001,-0.08799999999999998,-0.116
-20.0,-34.0,-64.0,-0.043,-0.08,-0.11299999999999998
-20.0,-34.0,-54.0,-0.027,-0.064,-0.122
-20.0,-34.0,-44.0,-0.022,-0.049,-0.125
-20.0,-34.0,-34.0,-0.016,-0.039,-0.124
-20.0,-34.0,-24.0,-0.014,-0.029,-0.123
-20.0,-34.0,-14.0,0.002,-0.021,-0.115
-20.0,-34.0,-4.0,0.0,-0.007,-0.119
-20.0,-34.0,6.0,0.019,0.007,-0.131
-20.0,-34.0,16.0,0.034,0.028,-0.123
-20.0,-34.0,26.0,0.03,0.038,-0.12
-20.0,-34.0,36.0,0.045000000000000005,0.039,-0.114
-20.0,-34.0,46.0,0.06,0.059,-0.121
-20.0,-34.0,56.0,0.051,0.07200000000000001,-0.121
-20.0,-34.0,66.0,0.06,0.079,-0.108
-20.0,-24.0,-104.0,-0.063,-0.125,-0.105
-20.0,-24.0,-94.0,-0.094,-0.116,-0.08399999999999998
-20.0,-24.0,-84.0,-0.077,-0.108,-0.098
-20.0,-24.0,-74.0,-0.046,-0.086,-0.101
-20.0,-24.0,-64.0,-0.048,-0.081,-0.097
-20.0,-24.0,-54.0,-0.027,-0.061,-0.099
-20.0,-24.0,-44.0,-0.035,-0.052,-0.09000000000000001
-20.0,-24.0,-34.0,-0.033,-0.039,-0.103
-20.0,-24.0,-24.0,-0.001,-0.025,-0.092
-20.0,-24.0,-14.0,-0.007,-0.015,-0.091
-20.0,-24.0,-4.0,-0.003,-0.001,-0.105
-20.0,-24.0,6.0,0.023,0.008,-0.1
-20.0,-24.0,16.0,0.028,0.019,-0.107
-20.0,-24.0,26.0,0.036000000000000004,0.032,-0.103
-20.0,-24.0,36.0,0.066,0.048,-0.108
-20.0,-24.0,46.0,0.049,0.058,-0.097
-20.0,-24.0,56.0,0.064,0.068,-0.095
-20.0,-24.0,66.0,0.068,0.076,-0.106
-20.0,-14.0,-104.0,-0.08399999999999998,-0.125,-0.082
-20.0,-14.0,-94.0,-0.07299999999999998,-0.111,-0.085
-20.0,-14.0,-84.0,-0.07299999999999998,-0.105,-0.085
-20.0,-14.0,-74.0,-0.054,-0.091,-0.082
-20.0,-14.0,-64.0,-0.046,-0.06899999999999999,-0.08399999999999998
-20.0,-14.0,-54.0,-0.027,-0.061,-0.092
-20.0,-14.0,-44.0,-0.022,-0.051,-0.083
-20.0,-14.0,-34.0,-0.029,-0.044,-0.078
-20.0,-14.0,-24.0,-0.005,-0.028,-0.08
-20.0,-14.0,-14.0,-0.018000000000000002,-0.017,-0.078
-20.0,-14.0,-4.0,-0.005,-0.005,-0.081
-20.0,-14.0,6.0,0.03,0.009000000000000001,-0.092
-20.0,-14.0,16.0,0.019,0.015,-0.095
-20.0,-14.0,26.0,0.026,0.032,-0.101
-20.0,-14.0,36.0,0.038,0.043,-0.08699999999999998
