X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
-2.200000000000000000e+02,-1.200000000000000000e+01,2.600000000000000000e+01,-2.631999999999999673e+00,-3.333000000000000185e+00,6.194200000000000017e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,2.700000000000000000e+01,-2.710999999999999854e+00,-3.479000000000000092e+00,6.260100000000000620e+01
-2.200000000000000000e+02,-1.200000000000000000e+01,2.800000000000000000e+01,-2.713000000000000078e+00,-3.608999999999999986e+00,6.330700000000000216e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.800000000000000000e+01,-6.270000000000000018e-01,1.631000000000000005e+00,6.137800000000000011e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.700000000000000000e+01,-6.650000000000000355e-01,1.546000000000000041e+00,6.076899999999999835e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.600000000000000000e+01,-6.849999999999999423e-01,1.497999999999999998e+00,6.010800000000000409e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.500000000000000000e+01,-6.939999999999999503e-01,1.433000000000000052e+00,5.952199999999999847e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.400000000000000000e+01,-7.649999999999999023e-01,1.335999999999999854e+00,5.898799999999999955e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.300000000000000000e+01,-7.720000000000000195e-01,1.270000000000000018e+00,5.843500000000000227e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.200000000000000000e+01,-8.080000000000000515e-01,1.168999999999999817e+00,5.792400000000000659e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.100000000000000000e+01,-8.379999999999999671e-01,1.102999999999999980e+00,5.746199999999999619e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.000000000000000000e+01,-8.589999999999999858e-01,1.038000000000000034e+00,5.700100000000000477e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.900000000000000000e+01,-9.000000000000000222e-01,9.600000000000000755e-01,5.655499999999999972e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.800000000000000000e+01,-9.210000000000000409e-01,8.899999999999999023e-01,5.618599999999999994e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.700000000000000000e+01,-9.709999999999999742e-01,8.249999999999999556e-01,5.581700000000000017e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.600000000000000000e+01,-9.909999999999998810e-01,7.469999999999999973e-01,5.543399999999999750e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.500000000000000178e+01,-1.034999999999999920e+00,6.759999999999999343e-01,5.512299999999999756e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.400000000000000178e+01,-1.051000000000000156e+00,6.079999999999999849e-01,5.481599999999999540e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.300000000000000178e+01,-1.094999999999999973e+00,5.250000000000000222e-01,5.453999999999999915e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.200000000000000178e+01,-1.131000000000000005e+00,4.530000000000000138e-01,5.427499999999999858e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.100000000000000178e+01,-1.155000000000000027e+00,3.780000000000000027e-01,5.404699999999999704e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.000000000000000178e+01,-1.185999999999999943e+00,3.089999999999999969e-01,5.384599999999999653e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-9.000000000000001776e+00,-1.234999999999999876e+00,2.259999999999999787e-01,5.367000000000000171e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-8.000000000000001776e+00,-1.250000000000000000e+00,1.420000000000000151e-01,5.349099999999999966e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-7.000000000000001776e+00,-1.280000000000000027e+00,8.399999999999999134e-02,5.335399999999999920e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-6.000000000000001776e+00,-1.314000000000000057e+00,1.500000000000000118e-02,5.323300000000000409e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-5.000000000000001776e+00,-1.340000000000000080e+00,-6.800000000000000488e-02,5.313400000000000034e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-4.000000000000001776e+00,-1.384000000000000119e+00,-1.459999999999999909e-01,5.306499999999999773e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-3.000000000000001776e+00,-1.409000000000000030e+00,-2.240000000000000047e-01,5.303299999999999415e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-2.000000000000000000e+00,-1.445999999999999952e+00,-2.939999999999999836e-01,5.299499999999999744e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,-1.000000000000000000e+00,-1.491999999999999993e+00,-3.830000000000000071e-01,5.300300000000000011e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,0.000000000000000000e+00,-1.534000000000000030e+00,-4.539999999999999591e-01,5.303399999999999892e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.000000000000000000e+00,-1.562000000000000055e+00,-5.310000000000000275e-01,5.306300000000000239e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,2.000000000000000000e+00,-1.588000000000000078e+00,-6.130000000000001004e-01,5.312100000000000222e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,3.000000000000000000e+00,-1.616000000000000103e+00,-7.049999999999999600e-01,5.319900000000000517e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,4.000000000000000000e+00,-1.663999999999999924e+00,-7.890000000000000346e-01,5.333899999999999864e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,5.000000000000000000e+00,-1.678999999999999826e+00,-8.630000000000001004e-01,5.343500000000000227e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,5.999999999999999112e+00,-1.737999999999999989e+00,-9.510000000000000675e-01,5.360999999999999943e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,6.999999999999999112e+00,-1.761999999999999789e+00,-1.039999999999999813e+00,5.375699999999999790e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,7.999999999999999112e+00,-1.806999999999999940e+00,-1.126000000000000112e+00,5.396999999999999886e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,9.000000000000000000e+00,-1.844999999999999973e+00,-1.221000000000000085e+00,5.420500000000000540e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.000000000000000000e+01,-1.884000000000000119e+00,-1.311000000000000165e+00,5.442099999999999937e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.100000000000000000e+01,-1.922000000000000153e+00,-1.403000000000000025e+00,5.470100000000000051e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.200000000000000000e+01,-1.949999999999999956e+00,-1.502000000000000002e+00,5.501000000000000512e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.300000000000000000e+01,-2.003000000000000114e+00,-1.608999999999999986e+00,5.534700000000000131e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.400000000000000000e+01,-2.052999999999999936e+00,-1.714999999999999858e+00,5.571999999999999886e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.500000000000000000e+01,-2.082000000000000295e+00,-1.806999999999999940e+00,5.603099999999999881e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.600000000000000000e+01,-2.141999999999999904e+00,-1.907000000000000028e+00,5.646000000000000085e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.700000000000000000e+01,-2.171999999999999709e+00,-2.007000000000000117e+00,5.684499999999999886e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.800000000000000000e+01,-2.205000000000000071e+00,-2.118999999999999773e+00,5.728900000000000148e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,1.900000000000000000e+01,-2.268000000000000238e+00,-2.239999999999999769e+00,5.778599999999999426e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,2.000000000000000000e+01,-2.299999999999999822e+00,-2.353000000000000203e+00,5.826400000000000290e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,2.100000000000000000e+01,-2.362999999999999989e+00,-2.465999999999999748e+00,5.879899999999999949e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,2.200000000000000000e+01,-2.391999999999999904e+00,-2.597999999999999865e+00,5.932500000000000284e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,2.300000000000000000e+01,-2.429999999999999716e+00,-2.723999999999999755e+00,5.991199999999999903e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,2.400000000000000000e+01,-2.508999999999999897e+00,-2.860999999999999766e+00,6.053999999999999915e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,2.500000000000000000e+01,-2.552999999999999936e+00,-2.997999999999999776e+00,6.115799999999999415e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,2.600000000000000000e+01,-2.596999999999999975e+00,-3.118000000000000327e+00,6.184400000000000119e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,2.700000000000000000e+01,-2.641999999999999904e+00,-3.250000000000000000e+00,6.251700000000000301e+01
-2.200000000000000000e+02,-1.100000000000000000e+01,2.800000000000000000e+01,-2.694999999999999840e+00,-3.366999999999999993e+00,6.319099999999999540e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.900000000000000000e+01,-6.270000000000000018e-01,1.544000000000000039e+00,6.192600000000000193e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.800000000000000000e+01,-6.460000000000000187e-01,1.397000000000000020e+00,6.124000000000000199e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.700000000000000000e+01,-6.870000000000000551e-01,1.312000000000000055e+00,6.059599999999999653e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.600000000000000000e+01,-7.159999999999999698e-01,1.262000000000000011e+00,5.996499999999999631e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.500000000000000000e+01,-7.459999999999999964e-01,1.217000000000000082e+00,5.937100000000000222e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.400000000000000000e+01,-7.680000000000000160e-01,1.150999999999999801e+00,5.881099999999999994e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.300000000000000000e+01,-8.149999999999999467e-01,1.072999999999999954e+00,5.829399999999999693e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.200000000000000000e+01,-8.479999999999999760e-01,9.949999999999999956e-01,5.778999999999999915e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.100000000000000000e+01,-8.880000000000000115e-01,9.349999999999999423e-01,5.733200000000000074e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.000000000000000000e+01,-9.020000000000000240e-01,8.850000000000000089e-01,5.688700000000000045e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.900000000000000000e+01,-9.110000000000000320e-01,8.220000000000000639e-01,5.643200000000000216e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.800000000000000000e+01,-9.759999999999999787e-01,7.510000000000000009e-01,5.607300000000000040e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.700000000000000000e+01,-9.990000000000001101e-01,6.989999999999999547e-01,5.569500000000000028e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.600000000000000000e+01,-1.006000000000000005e+00,6.410000000000000142e-01,5.531199999999999761e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.500000000000000178e+01,-1.048000000000000043e+00,5.659999999999999476e-01,5.499099999999999966e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.400000000000000178e+01,-1.074000000000000066e+00,5.060000000000000053e-01,5.469700000000000273e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.300000000000000178e+01,-1.108000000000000096e+00,4.289999999999999925e-01,5.442799999999999727e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.200000000000000178e+01,-1.152000000000000135e+00,3.649999999999999911e-01,5.418499999999999517e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.100000000000000178e+01,-1.185999999999999943e+00,2.989999999999999880e-01,5.394700000000000273e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.000000000000000178e+01,-1.229999999999999982e+00,2.310000000000000109e-01,5.376399999999999579e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-9.000000000000001776e+00,-1.232999999999999874e+00,1.679999999999999827e-01,5.353800000000000381e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-8.000000000000001776e+00,-1.252999999999999892e+00,9.700000000000000289e-02,5.337199999999999989e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-7.000000000000001776e+00,-1.298999999999999932e+00,3.799999999999999906e-02,5.325699999999999790e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-6.000000000000001776e+00,-1.320000000000000062e+00,-2.199999999999999872e-02,5.313699999999999335e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-5.000000000000001776e+00,-1.353999999999999870e+00,-9.600000000000000200e-02,5.304299999999999926e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-4.000000000000001776e+00,-1.391999999999999904e+00,-1.669999999999999818e-01,5.298300000000000409e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-3.000000000000001776e+00,-1.419999999999999929e+00,-2.329999999999999849e-01,5.292399999999999949e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-2.000000000000000000e+00,-1.435000000000000053e+00,-2.989999999999999880e-01,5.288000000000000256e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,-1.000000000000000000e+00,-1.471000000000000085e+00,-3.790000000000000036e-01,5.289499999999999602e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,0.000000000000000000e+00,-1.498999999999999888e+00,-4.480000000000000093e-01,5.290799999999999415e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.000000000000000000e+00,-1.548999999999999932e+00,-5.160000000000000142e-01,5.297299999999999898e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.000000000000000000e+00,-1.572999999999999954e+00,-5.879999999999999671e-01,5.303099999999999881e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,3.000000000000000000e+00,-1.624000000000000110e+00,-6.669999999999999263e-01,5.312100000000000222e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,4.000000000000000000e+00,-1.643000000000000016e+00,-7.459999999999999964e-01,5.322599999999999909e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,5.000000000000000000e+00,-1.671000000000000041e+00,-8.159999999999999476e-01,5.335699999999999932e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,5.999999999999999112e+00,-1.701000000000000068e+00,-8.930000000000000160e-01,5.350400000000000489e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,6.999999999999999112e+00,-1.745000000000000107e+00,-9.749999999999999778e-01,5.368900000000000006e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,7.999999999999999112e+00,-1.786000000000000032e+00,-1.052000000000000046e+00,5.389600000000000080e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,9.000000000000000000e+00,-1.810999999999999943e+00,-1.139000000000000012e+00,5.411299999999999955e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.000000000000000000e+01,-1.871999999999999886e+00,-1.219000000000000083e+00,5.436499999999999488e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.100000000000000000e+01,-1.897999999999999909e+00,-1.302999999999999936e+00,5.462599999999999767e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.200000000000000000e+01,-1.944999999999999840e+00,-1.399000000000000021e+00,5.493800000000000239e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.300000000000000000e+01,-1.967000000000000082e+00,-1.483999999999999986e+00,5.525000000000000000e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.400000000000000000e+01,-2.024000000000000021e+00,-1.588999999999999968e+00,5.559999999999999432e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.500000000000000000e+01,-2.050999999999999712e+00,-1.673000000000000043e+00,5.595499999999999829e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.600000000000000000e+01,-2.092000000000000082e+00,-1.772000000000000020e+00,5.636399999999999721e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.700000000000000000e+01,-2.135999999999999677e+00,-1.858000000000000096e+00,5.675999999999999801e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.800000000000000000e+01,-2.174999999999999822e+00,-1.962999999999999856e+00,5.720799999999999841e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,1.900000000000000000e+01,-2.218999999999999861e+00,-2.063000000000000167e+00,5.769500000000000028e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.000000000000000000e+01,-2.265999999999999570e+00,-2.169000000000000039e+00,5.816199999999999903e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.100000000000000000e+01,-2.318999999999999950e+00,-2.282000000000000028e+00,5.868700000000000472e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.200000000000000000e+01,-2.353000000000000203e+00,-2.402000000000000135e+00,5.923100000000000165e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.300000000000000000e+01,-2.402000000000000135e+00,-2.526000000000000245e+00,5.982000000000000028e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.400000000000000000e+01,-2.456999999999999851e+00,-2.638999999999999790e+00,6.043799999999999528e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.500000000000000000e+01,-2.492999999999999883e+00,-2.766000000000000014e+00,6.106300000000000239e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.600000000000000000e+01,-2.553999999999999826e+00,-2.879000000000000004e+00,6.177300000000000324e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.700000000000000000e+01,-2.573999999999999844e+00,-2.992999999999999883e+00,6.239699999999999847e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.800000000000000000e+01,-2.638999999999999790e+00,-3.120999999999999996e+00,6.308800000000000807e+01
-2.200000000000000000e+02,-1.000000000000000000e+01,2.900000000000000000e+01,-2.667999999999999705e+00,-3.250999999999999890e+00,6.383500000000000085e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.900000000000000000e+01,-6.740000000000000435e-01,1.298999999999999932e+00,6.176700000000000301e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.800000000000000000e+01,-7.139999999999999680e-01,1.182000000000000162e+00,6.110899999999999466e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.700000000000000000e+01,-7.540000000000000036e-01,1.088000000000000078e+00,6.045499999999999829e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.600000000000000000e+01,-7.720000000000000195e-01,1.080000000000000071e+00,5.982300000000000040e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.500000000000000000e+01,-7.739999999999999103e-01,1.036999999999999922e+00,5.923300000000000409e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.400000000000000000e+01,-8.270000000000000684e-01,9.689999999999999725e-01,5.868700000000000472e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.300000000000000000e+01,-8.499999999999999778e-01,8.960000000000000187e-01,5.817900000000000205e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.200000000000000000e+01,-9.060000000000000275e-01,7.860000000000000320e-01,5.765200000000000102e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.100000000000000000e+01,-9.269999999999999352e-01,7.580000000000000071e-01,5.719800000000000040e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.000000000000000000e+01,-9.290000000000000480e-01,7.449999999999999956e-01,5.677000000000000313e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.900000000000000000e+01,-9.560000000000000719e-01,6.819999999999999396e-01,5.633899999999999864e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.800000000000000000e+01,-9.759999999999999787e-01,6.270000000000000018e-01,5.594299999999999784e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.700000000000000000e+01,-1.020000000000000018e+00,5.789999999999999591e-01,5.558099999999999596e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.600000000000000000e+01,-1.026999999999999913e+00,5.260000000000000231e-01,5.521199999999999619e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.500000000000000178e+01,-1.048999999999999932e+00,4.659999999999999698e-01,5.485799999999999699e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.400000000000000178e+01,-1.092999999999999972e+00,4.090000000000000302e-01,5.458899999999999864e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.300000000000000178e+01,-1.116000000000000103e+00,3.519999999999999796e-01,5.432600000000000051e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.200000000000000178e+01,-1.149999999999999911e+00,2.770000000000000240e-01,5.406899999999999551e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.100000000000000178e+01,-1.195999999999999952e+00,2.240000000000000047e-01,5.385499999999999687e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.000000000000000178e+01,-1.229999999999999982e+00,1.739999999999999880e-01,5.366100000000000136e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-9.000000000000001776e+00,-1.232999999999999874e+00,1.129999999999999893e-01,5.345100000000000051e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-8.000000000000001776e+00,-1.257000000000000117e+00,6.000000000000000472e-02,5.327400000000000091e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-7.000000000000001776e+00,-1.288999999999999924e+00,4.000000000000000083e-03,5.315099999999999625e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-6.000000000000001776e+00,-1.330000000000000071e+00,-5.700000000000000205e-02,5.305700000000000216e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-5.000000000000001776e+00,-1.383000000000000007e+00,-1.280000000000000027e-01,5.297799999999999443e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-4.000000000000001776e+00,-1.397999999999999909e+00,-1.819999999999999951e-01,5.291300000000000381e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-3.000000000000001776e+00,-1.409999999999999920e+00,-2.409999999999999920e-01,5.282600000000000051e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-2.000000000000000000e+00,-1.463999999999999968e+00,-3.069999999999999951e-01,5.282000000000000028e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,-1.000000000000000000e+00,-1.487999999999999989e+00,-3.669999999999999929e-01,5.282300000000000040e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,0.000000000000000000e+00,-1.505000000000000115e+00,-4.319999999999999951e-01,5.284700000000000131e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.000000000000000000e+00,-1.541000000000000147e+00,-4.970000000000000528e-01,5.287800000000000011e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.000000000000000000e+00,-1.576999999999999957e+00,-5.620000000000000551e-01,5.296300000000000097e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,3.000000000000000000e+00,-1.619999999999999885e+00,-6.270000000000000018e-01,5.304500000000000171e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,4.000000000000000000e+00,-1.647000000000000020e+00,-6.989999999999999547e-01,5.315799999999999415e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,5.000000000000000000e+00,-1.667000000000000037e+00,-7.710000000000000187e-01,5.328399999999999892e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,5.999999999999999112e+00,-1.704999999999999849e+00,-8.360000000000000764e-01,5.343699999999999761e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,6.999999999999999112e+00,-1.758999999999999897e+00,-9.070000000000000284e-01,5.361200000000000188e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,7.999999999999999112e+00,-1.783000000000000140e+00,-9.849999999999999867e-01,5.381899999999999551e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,9.000000000000000000e+00,-1.786000000000000032e+00,-1.064999999999999947e+00,5.402799999999999869e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.000000000000000000e+01,-1.816999999999999948e+00,-1.127000000000000002e+00,5.427199999999999847e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.100000000000000000e+01,-1.879000000000000004e+00,-1.205999999999999961e+00,5.455700000000000216e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.200000000000000000e+01,-1.923000000000000043e+00,-1.293000000000000149e+00,5.486699999999999733e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.300000000000000000e+01,-1.949000000000000066e+00,-1.381000000000000005e+00,5.516700000000000159e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.400000000000000000e+01,-1.981000000000000094e+00,-1.463000000000000078e+00,5.552900000000000347e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.500000000000000000e+01,-2.012999999999999901e+00,-1.542000000000000037e+00,5.587800000000000011e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.600000000000000000e+01,-2.099000000000000199e+00,-1.636000000000000121e+00,5.631300000000000239e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.700000000000000000e+01,-2.120999999999999996e+00,-1.711999999999999966e+00,5.669400000000000261e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.800000000000000000e+01,-2.169000000000000039e+00,-1.804999999999999938e+00,5.715800000000000125e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,1.900000000000000000e+01,-2.189000000000000057e+00,-1.894000000000000128e+00,5.760799999999999699e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.000000000000000000e+01,-2.239999999999999769e+00,-1.998000000000000220e+00,5.809199999999999875e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.100000000000000000e+01,-2.301999999999999602e+00,-2.108999999999999986e+00,5.863199999999999790e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.200000000000000000e+01,-2.314999999999999947e+00,-2.213999999999999968e+00,5.915500000000000114e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.300000000000000000e+01,-2.367999999999999883e+00,-2.322999999999999954e+00,5.974399999999999977e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.400000000000000000e+01,-2.395999999999999908e+00,-2.427000000000000046e+00,6.031899999999999551e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.500000000000000000e+01,-2.458999999999999631e+00,-2.548000000000000043e+00,6.097500000000000142e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.600000000000000000e+01,-2.499000000000000110e+00,-2.651999999999999691e+00,6.166300000000000381e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.700000000000000000e+01,-2.537999999999999812e+00,-2.772000000000000242e+00,6.233000000000000540e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.800000000000000000e+01,-2.573999999999999844e+00,-2.866999999999999993e+00,6.298599999999999710e+01
-2.200000000000000000e+02,-9.000000000000000000e+00,2.900000000000000000e+01,-2.629999999999999893e+00,-2.996999999999999886e+00,6.376600000000000534e+01
-2.200000000000000000e+02,-8.000000000000000000e+00,-2.900000000000000000e+01,-7.169999999999999707e-01,1.075999999999999845e+00,6.164600000000000080e+01
-2.200000000000000000e+02,-8.000000000000000000e+00,-2.800000000000000000e+01,-7.380000000000001004e-01,9.409999999999999476e-01,6.095799999999999841e+01
-2.200000000000000000e+02,-8.000000000000000000e+00,-2.700000000000000000e+01,-7.429999999999999938e-01,8.809999999999998943e-01,6.028600000000000136e+01
-2.200000000000000000e+02,-8.000000000000000000e+00,-2.600000000000000000e+01,-8.019999999999999352e-01,8.630000000000001004e-01,5.969399999999999551e+01
-2.200000000000000000e+02,-8.000000000000000000e+00,-2.500000000000000000e+01,-8.450000000000000844e-01,8.220000000000000639e-01,5.911999999999999744e+01
